nama	kelas	n_pemakai	homograf_kbbi
Alviani	orang:nama-keluarga	1	tidak
Leonila	orang:nama-keluarga	1	tidak
Matiho	orang:nama-keluarga	1	tidak
Proklanomi	orang:nama-keluarga	1	tidak
Rumambi	orang:nama-keluarga	1	tidak
Amalia	orang:nama-keluarga	1	tidak
Wikajaya	orang:nama-keluarga	1	tidak
Ngadien	orang:nama-keluarga	1	tidak
Prawesti	orang:nama-keluarga	1	tidak
Gondo	orang:nama-keluarga	1	tidak
Kusumo	orang:nama-keluarga	1	tidak
Ip	orang:nama-keluarga	1	tidak
Oktavia	orang:nama-keluarga	1	tidak
Riswandi	orang:nama-keluarga	1	tidak
Yuniar	orang:nama-keluarga	1	tidak
Mamahit	orang:nama-keluarga	1	tidak
Tanuwijaya	orang:nama-keluarga	1	tidak
Anggai	orang:nama-keluarga	1	ya
Insani	orang:nama-keluarga	1	ya
Tutiharta	orang:nama-keluarga	1	tidak
Sandia	orang:nama-keluarga	1	tidak
Lukmansyah	orang:nama-keluarga	1	tidak
Crump	orang:nama-keluarga	1	tidak
Kandou	orang:nama-keluarga	1	tidak
Umam	orang:nama-keluarga	1	tidak
May	orang:nama-keluarga	1	tidak
Dion	orang:nama-keluarga	1	tidak
Yudistira	orang:nama-keluarga	1	tidak
Schwarz	orang:nama-keluarga	1	tidak
Darwanto	orang:nama-keluarga	1	tidak
Albani	orang:nama-keluarga	1	tidak
Bije	orang:nama-keluarga	1	tidak
Duni	orang:nama-keluarga	1	tidak
Arfiansyah	orang:nama-keluarga	1	tidak
Ayus	orang:nama-keluarga	1	tidak
Radjasa	orang:nama-keluarga	1	tidak
Bungi	orang:nama-keluarga	1	tidak
Romadhon	orang:nama-keluarga	1	tidak
Whardana	orang:nama-keluarga	1	tidak
Negara	orang:nama-keluarga	1	ya
Rayhan	orang:nama-keluarga	1	tidak
Laut	orang:nama-keluarga	1	ya
Baru	orang:nama-keluarga	1	ya
Münz	orang:nama-keluarga	1	tidak
Marini	orang:nama-keluarga	1	tidak
Prathama	orang:nama-keluarga	1	tidak
Oratmangun	orang:nama-keluarga	1	tidak
Helmy	orang:nama-keluarga	1	tidak
Latumeten	orang:nama-keluarga	1	tidak
Sentot	orang:nama-keluarga	1	tidak
Setiadikara	orang:nama-keluarga	1	tidak
Joaquin	orang:nama-keluarga	1	tidak
Mohidin	orang:nama-keluarga	1	tidak
Hendry	orang:nama-keluarga	1	tidak
Herliem	orang:nama-keluarga	1	tidak
Kumala-Dewi	orang:nama-keluarga	1	tidak
Safian	orang:nama-keluarga	1	tidak
Tjokaykie	orang:nama-keluarga	1	tidak
Karen	orang:nama-keluarga	1	tidak
Orville	orang:nama-keluarga	1	tidak
Wiyatno	orang:nama-keluarga	1	tidak
Djundy	orang:nama-keluarga	1	tidak
Verbrugge	orang:nama-keluarga	1	tidak
Munggaran	orang:nama-keluarga	1	tidak
Faza	orang:nama-keluarga	1	tidak
Aswani	orang:nama-keluarga	1	tidak
van der Sloot	orang:nama-keluarga	1	tidak
Bulahari	orang:nama-keluarga	1	tidak
Colin	orang:nama-keluarga	1	tidak
Erga	orang:nama-keluarga	1	tidak
Louis	orang:nama-keluarga	1	tidak
Christiana	orang:nama-keluarga	1	tidak
Patrick	orang:nama-keluarga	1	tidak
Hans	orang:nama-keluarga	1	tidak
Robert	orang:nama-keluarga	1	tidak
Nathan	orang:nama-keluarga	1	tidak
Nikolas	orang:nama-keluarga	1	tidak
Giani	orang:nama-keluarga	1	tidak
Amartya	orang:nama-keluarga	1	tidak
Wijaksana	orang:nama-keluarga	1	tidak
Damayani	orang:nama-keluarga	1	tidak
Anggraeni	orang:nama-keluarga	1	tidak
Indriani	orang:nama-keluarga	1	tidak
Deny	orang:nama-keluarga	1	tidak
Parmenas	orang:nama-keluarga	1	tidak
Shabillah	orang:nama-keluarga	1	tidak
Adistra	orang:nama-keluarga	1	tidak
Pereira	orang:nama-keluarga	1	tidak
Agustianti	orang:nama-keluarga	1	tidak
Aida	orang:nama-keluarga	1	tidak
Susilawati	orang:nama-keluarga	1	tidak
Vierman	orang:nama-keluarga	1	tidak
Mantouw	orang:nama-keluarga	1	tidak
Sutarman	orang:nama-keluarga	1	tidak
Mayoan	orang:nama-keluarga	1	tidak
Wear	orang:nama-keluarga	1	tidak
Liwongan	orang:nama-keluarga	1	tidak
Winoto	orang:nama-keluarga	1	tidak
Resmi	orang:nama-keluarga	1	ya
Maya	orang:nama-keluarga	1	ya
Hastuti	orang:nama-keluarga	1	tidak
Andreti	orang:nama-keluarga	1	tidak
Mubarokah	orang:nama-keluarga	1	tidak
Candani	orang:nama-keluarga	1	tidak
Stewart	orang:nama-keluarga	1	tidak
Rahardja	orang:nama-keluarga	1	tidak
Sitopu	orang:nama-keluarga	1	tidak
Umamah	orang:nama-keluarga	1	tidak
Mantik	orang:nama-keluarga	1	ya
Bolang	orang:nama-keluarga	1	tidak
Pasek	orang:nama-keluarga	1	tidak
Gede	orang:nama-keluarga	1	ya
Ekayana	orang:nama-keluarga	1	tidak
Danu	orang:nama-keluarga	1	tidak
Dimas	orang:nama-keluarga	1	tidak
Ramadani	orang:nama-keluarga	1	tidak
Soka	orang:nama-keluarga	1	ya
Ersa	orang:nama-keluarga	1	tidak
Herloardjo	orang:nama-keluarga	1	tidak
Ivyana	orang:nama-keluarga	1	tidak
Ogn	orang:nama-keluarga	1	tidak
Imelda	orang:nama-keluarga	1	tidak
Wahyuningrum	orang:nama-keluarga	1	tidak
Desiderianti	orang:nama-keluarga	1	tidak
Heni	orang:nama-keluarga	1	tidak
Suhairuddin	orang:nama-keluarga	1	tidak
Asela	orang:nama-keluarga	1	tidak
Mufida	orang:nama-keluarga	1	tidak
Arissanti	orang:nama-keluarga	1	tidak
Amiradana	orang:nama-keluarga	1	tidak
Augustia	orang:nama-keluarga	1	tidak
Cahayawati	orang:nama-keluarga	1	tidak
Ade	orang:nama-keluarga	1	tidak
Teneh	orang:nama-keluarga	1	tidak
Fevta	orang:nama-keluarga	1	tidak
Zita	orang:nama-keluarga	1	tidak
Ray	orang:nama-keluarga	1	tidak
Fernanda	orang:nama-keluarga	1	tidak
Wati	orang:nama-keluarga	1	tidak
Tiara	orang:nama-keluarga	1	ya
Sudarto	orang:nama-keluarga	1	tidak
Koba	orang:nama-keluarga	1	tidak
Gagola	orang:nama-keluarga	1	tidak
Askar	orang:nama-keluarga	1	ya
Suryana	orang:nama-keluarga	1	tidak
Joice	orang:nama-keluarga	1	tidak
Hutagalung	orang:nama-keluarga	1	tidak
Nanda	orang:nama-keluarga	1	ya
Dewagraha	orang:nama-keluarga	1	tidak
Rosana	orang:nama-keluarga	1	tidak
Hadisaputra	orang:nama-keluarga	1	tidak
Yamin	orang:nama-keluarga	1	tidak
Tangka	orang:nama-keluarga	1	tidak
Subagio	orang:nama-keluarga	1	tidak
Chapman	orang:nama-keluarga	1	tidak
Browning	orang:nama-keluarga	1	tidak
Bustomi	orang:nama-keluarga	1	tidak
Shujiwo	orang:nama-keluarga	1	tidak
Carrisia	orang:nama-keluarga	1	tidak
Al Fajri	orang:nama-keluarga	1	tidak
Nabawi	orang:nama-keluarga	1	tidak
Gotama	orang:nama-keluarga	1	tidak
Kamila	orang:nama-keluarga	1	tidak
Nurtertiati	orang:nama-keluarga	1	tidak
Bahri	orang:nama-keluarga	1	tidak
Fitria	orang:nama-keluarga	1	tidak
Al Farizi	orang:nama-keluarga	1	tidak
Monteiro	orang:nama-keluarga	1	tidak
Rismawardani	orang:nama-keluarga	1	tidak
Triansyah	orang:nama-keluarga	1	tidak
Widjanarko	orang:nama-keluarga	1	tidak
Suhud	orang:nama-keluarga	1	tidak
Elias	orang:nama-keluarga	1	tidak
Nurwahyudi	orang:nama-keluarga	1	tidak
Wijayanto	orang:nama-keluarga	1	tidak
Kaemingk	orang:nama-keluarga	1	tidak
Metri	orang:nama-keluarga	1	tidak
Undang	orang:nama-keluarga	1	ya
Zailani	orang:nama-keluarga	1	tidak
Irzani	orang:nama-keluarga	1	tidak
Nirul	orang:nama-keluarga	1	tidak
Firbaya	orang:nama-keluarga	1	tidak
Arling	orang:nama-keluarga	1	tidak
Ariadi	orang:nama-keluarga	1	tidak
Chay	orang:nama-keluarga	1	tidak
Zakir	orang:nama-keluarga	1	tidak
Al-Barzanjī	orang:nama-keluarga	1	tidak
Subagyo	orang:nama-keluarga	1	tidak
Krohn	orang:nama-keluarga	1	tidak
Maryati	orang:nama-keluarga	1	tidak
Pakaenoni	orang:nama-keluarga	1	tidak
Barrett	orang:nama-keluarga	1	tidak
Sidabutar	orang:nama-keluarga	1	tidak
Yani	orang:nama-keluarga	1	tidak
Haning	orang:nama-keluarga	1	tidak
Omara	orang:nama-keluarga	1	tidak
Widyanto	orang:nama-keluarga	1	tidak
Khoiriyansyah	orang:nama-keluarga	1	tidak
Saffana	orang:nama-keluarga	1	tidak
Leander	orang:nama-keluarga	1	tidak
Ubaidillah	orang:nama-keluarga	1	tidak
Aurelius	orang:nama-keluarga	1	tidak
Ashardi	orang:nama-keluarga	1	tidak
Hasya	orang:nama-keluarga	1	tidak
Duta	orang:nama-keluarga	1	ya
Richardo	orang:nama-keluarga	1	tidak
Darma	orang:nama-keluarga	1	ya
Baryadi	orang:nama-keluarga	1	tidak
Aderya	orang:nama-keluarga	1	tidak
Meida	orang:nama-keluarga	1	tidak
Nastine	orang:nama-keluarga	1	tidak
Az-Zahra	orang:nama-keluarga	1	tidak
Muhamad	orang:nama-keluarga	1	tidak
Audi	orang:nama-keluarga	1	tidak
Zijlstra	orang:nama-keluarga	1	tidak
Jiang	orang:nama-keluarga	1	tidak
Fennert	orang:nama-keluarga	1	tidak
Rossedy	orang:nama-keluarga	1	tidak
Setyawan	orang:nama-keluarga	1	tidak
Labib	orang:nama-keluarga	1	tidak
Kriswanto	orang:nama-keluarga	1	tidak
Hasugian	orang:nama-keluarga	1	tidak
Leksono	orang:nama-keluarga	1	tidak
Triwibowo	orang:nama-keluarga	1	tidak
Suratmo	orang:nama-keluarga	1	tidak
Stalin	orang:nama-keluarga	1	tidak
Hopper	orang:nama-keluarga	1	tidak
Dwiantoro	orang:nama-keluarga	1	tidak
Januar	orang:nama-keluarga	1	tidak
Musa	orang:nama-keluarga	1	tidak
Afni	orang:nama-keluarga	1	tidak
Laili	orang:nama-keluarga	1	tidak
Pambodi	orang:nama-keluarga	1	tidak
Senatria	orang:nama-keluarga	1	tidak
Sartono	orang:nama-keluarga	1	tidak
Dewangga	orang:nama-keluarga	1	ya
Taisir	orang:nama-keluarga	1	tidak
Afwanil	orang:nama-keluarga	1	tidak
Nurrohkhim	orang:nama-keluarga	1	tidak
Deanika	orang:nama-keluarga	1	tidak
Masri	orang:nama-keluarga	1	tidak
Taufik	orang:nama-keluarga	1	ya
Mauthuthihona	orang:nama-keluarga	1	tidak
Wulanda	orang:nama-keluarga	1	tidak
Zerlina	orang:nama-keluarga	1	tidak
Syafiya	orang:nama-keluarga	1	tidak
Lumoindong	orang:nama-keluarga	1	tidak
Shua	orang:nama-keluarga	1	tidak
Berry	orang:nama-keluarga	1	tidak
Limbowo	orang:nama-keluarga	1	tidak
Elohim	orang:nama-keluarga	1	tidak
Haryadi	orang:nama-keluarga	1	tidak
Sadewa	orang:nama-keluarga	1	tidak
Chendrawinata	orang:nama-keluarga	1	tidak
Mamonto	orang:nama-keluarga	1	tidak
Nicolas	orang:nama-keluarga	1	tidak
Widayat	orang:nama-keluarga	1	tidak
Hariyansyah	orang:nama-keluarga	1	tidak
Irwana	orang:nama-keluarga	1	tidak
Sim	orang:nama-keluarga	1	ya
Jolanov	orang:nama-keluarga	1	tidak
Lanora	orang:nama-keluarga	1	tidak
Foeh	orang:nama-keluarga	1	tidak
Istanto	orang:nama-keluarga	1	tidak
Yogia	orang:nama-keluarga	1	ya
Mairera	orang:nama-keluarga	1	tidak
Sensa	orang:nama-keluarga	1	tidak
Usmani	orang:nama-keluarga	1	tidak
Andela	orang:nama-keluarga	1	tidak
Adifta	orang:nama-keluarga	1	tidak
Purwanatadinata	orang:nama-keluarga	1	tidak
Setiyoningsih	orang:nama-keluarga	1	tidak
Suhana	orang:nama-keluarga	1	tidak
Cannavaro	orang:nama-keluarga	1	tidak
Retnowati	orang:nama-keluarga	1	tidak
Moeljati	orang:nama-keluarga	1	tidak
Kaeksi	orang:nama-keluarga	1	tidak
Maqdis	orang:nama-keluarga	1	tidak
Wiraya	orang:nama-keluarga	1	tidak
S.	orang:nama-keluarga	1	tidak
Wiryawan	orang:nama-keluarga	1	tidak
Florencya	orang:nama-keluarga	1	tidak
Sabrina	orang:nama-keluarga	1	tidak
Sukoputri	orang:nama-keluarga	1	tidak
Elvany	orang:nama-keluarga	1	tidak
Hayati	orang:nama-keluarga	1	ya
Gunardi	orang:nama-keluarga	1	tidak
Windiasari	orang:nama-keluarga	1	tidak
Juventia	orang:nama-keluarga	1	tidak
Lukmanda	orang:nama-keluarga	1	tidak
Jofi	orang:nama-keluarga	1	tidak
Valenza	orang:nama-keluarga	1	tidak
Ardelia	orang:nama-keluarga	1	tidak
Syafira	orang:nama-keluarga	1	tidak
Aprillian	orang:nama-keluarga	1	tidak
Ayunidha	orang:nama-keluarga	1	tidak
Hardianti	orang:nama-keluarga	1	tidak
Cahyaning	orang:nama-keluarga	1	tidak
Martinelly	orang:nama-keluarga	1	tidak
Nareswari	orang:nama-keluarga	1	tidak
Arbitama	orang:nama-keluarga	1	tidak
Rosmini	orang:nama-keluarga	1	tidak
Rohmah	orang:nama-keluarga	1	tidak
Prayoga	orang:nama-keluarga	1	tidak
Ersalita	orang:nama-keluarga	1	tidak
Putrie	orang:nama-keluarga	1	tidak
Ayudis	orang:nama-keluarga	1	tidak
Alfarez	orang:nama-keluarga	1	tidak
Supendi	orang:nama-keluarga	1	tidak
Ulhaq	orang:nama-keluarga	1	tidak
Aninditya	orang:nama-keluarga	1	tidak
Rejeki	orang:nama-keluarga	1	ya
Hidayah	orang:nama-keluarga	1	ya
Andriani	orang:nama-keluarga	1	tidak
Riyadie	orang:nama-keluarga	1	tidak
Haditono	orang:nama-keluarga	1	tidak
Sandradewi	orang:nama-keluarga	1	tidak
Harlim	orang:nama-keluarga	1	tidak
Rahmani	orang:nama-keluarga	1	tidak
Mahesi	orang:nama-keluarga	1	tidak
Vyola	orang:nama-keluarga	1	tidak
Arumningtyas	orang:nama-keluarga	1	tidak
Wuisan	orang:nama-keluarga	1	tidak
Mesdila	orang:nama-keluarga	1	tidak
Wongkar	orang:nama-keluarga	1	tidak
Aksan	orang:nama-keluarga	1	tidak
Elo	orang:nama-keluarga	1	ya
Ratu	orang:nama-keluarga	1	ya
Landau	orang:nama-keluarga	1	ya
Faber	orang:nama-keluarga	1	tidak
Felix	orang:nama-keluarga	1	tidak
Pan	orang:nama-keluarga	1	ya
Tiba	orang:nama-keluarga	1	ya
Khubaib	orang:nama-keluarga	1	tidak
Mahfuz	orang:nama-keluarga	1	ya
Delvina	orang:nama-keluarga	1	tidak
Dias	orang:nama-keluarga	1	ya
Schramm	orang:nama-keluarga	1	tidak
Suli	orang:nama-keluarga	1	ya
Bakker	orang:nama-keluarga	1	tidak
Mustafa	orang:nama-keluarga	1	tidak
Sichar	orang:nama-keluarga	1	tidak
Repasi	orang:nama-keluarga	1	tidak
Rombe	orang:nama-keluarga	1	tidak
Mess	orang:nama-keluarga	1	tidak
Woge	orang:nama-keluarga	1	tidak
Ratih	orang:nama-keluarga	1	tidak
Gading	orang:nama-keluarga	1	ya
Puteri	orang:nama-keluarga	1	tidak
Hapsari	orang:nama-keluarga	1	tidak
Cahyadewi	orang:nama-keluarga	1	tidak
Vehrenica	orang:nama-keluarga	1	tidak
Budiani	orang:nama-keluarga	1	tidak
Syarafina	orang:nama-keluarga	1	tidak
Alifia	orang:nama-keluarga	1	tidak
Rinawati	orang:nama-keluarga	1	tidak
Gusti	orang:nama-keluarga	1	ya
Budianto	orang:nama-keluarga	1	tidak
Sitepu	orang:nama-keluarga	1	tidak
Eman	orang:nama-keluarga	1	tidak
Patria	orang:nama-keluarga	1	tidak
Gelly	orang:nama-keluarga	1	tidak
Murty	orang:nama-keluarga	1	tidak
